	date	high	low	open	close	volume	Adj Close
0	2015-11-02	30.005800247192383	29.755800247192383	30.005800247192383	30.005800247192383	1069593.0	24.151832580566406
1	2015-11-03	30.255800247192383	29.922500610351562	30.005800247192383	30.172500610351562	1810450.0	24.2860107421875
2	2015-11-04	31.172700881958008	30.33919906616211	30.33919906616211	31.08930015563965	2412733.0	25.023948669433594
3	2015-11-05	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
4	2015-11-06	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
5	2015-11-09	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
6	2015-11-10	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
7	2015-11-11	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
8	2015-11-12	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
9	2015-11-13	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
10	2015-11-16	31.08930015563965	31.08930015563965	31.08930015563965	31.08930015563965	0.0	25.023948669433594
11	2015-11-17	26.5	24.299999237060547	26.5	24.299999237060547	3860000.0	19.559202194213867
12	2015-11-18	24.200000762939453	21.899999618530273	24.200000762939453	22.25	5711000.0	17.90914535522461
13	2015-11-19	22.649999618530273	21.950000762939453	22.350000381469727	22.049999237060547	2291000.0	17.748165130615234
14	2015-11-20	22.5	22.049999237060547	22.100000381469727	22.450000762939453	1641000.0	18.070127487182617
15	2015-11-23	23.700000762939453	22.549999237060547	22.600000381469727	23.549999237060547	2090000.0	18.955522537231445
16	2015-11-24	23.899999618530273	23.200000762939453	23.450000762939453	23.600000381469727	1054000.0	18.995769500732422
17	2015-11-25	23.700000762939453	23.100000381469727	23.700000762939453	23.25	767000.0	18.714052200317383
18	2015-11-26	23.5	23.149999618530273	23.5	23.350000381469727	1020000.0	18.79454231262207
19	2015-11-27	23.399999618530273	23.100000381469727	23.350000381469727	23.200000762939453	308000.0	18.673809051513672
20	2015-11-30	23.549999237060547	22.75	23.200000762939453	23.549999237060547	754000.0	18.955522537231445
21	2015-12-01	23.799999237060547	23.299999237060547	23.549999237060547	23.799999237060547	663000.0	19.156749725341797
22	2015-12-02	23.899999618530273	23.600000381469727	23.799999237060547	23.700000762939453	624000.0	19.07625961303711
23	2015-12-03	24.899999618530273	23.850000381469727	23.850000381469727	24.649999618530273	1520000.0	19.84092140197754
24	2015-12-04	25.25	24.299999237060547	24.600000381469727	25.100000381469727	1338000.0	20.203128814697266
25	2015-12-07	25.149999618530273	24.700000762939453	25.049999237060547	24.899999618530273	792000.0	20.042146682739258
26	2015-12-08	24.950000762939453	24.200000762939453	24.899999618530273	24.5	597000.0	19.720184326171875
27	2015-12-09	24.0	23.25	24.0	23.399999618530273	1199000.0	18.834789276123047
28	2015-12-10	23.700000762939453	23.149999618530273	23.700000762939453	23.25	519000.0	18.714052200317383
29	2015-12-11	24.100000381469727	23.200000762939453	23.25	23.200000762939453	661000.0	18.673809051513672
30	2015-12-14	23.100000381469727	22.5	22.850000381469727	22.799999237060547	309000.0	18.351844787597656
31	2015-12-15	23.100000381469727	22.649999618530273	22.799999237060547	22.799999237060547	253000.0	18.351844787597656
32	2015-12-16	23.5	22.950000762939453	23.0	23.200000762939453	641000.0	18.673809051513672
33	2015-12-17	23.700000762939453	23.100000381469727	23.200000762939453	23.700000762939453	374000.0	19.07625961303711
34	2015-12-18	23.899999618530273	23.350000381469727	23.450000762939453	23.899999618530273	480000.0	19.237239837646484
35	2015-12-21	24.0	23.600000381469727	23.850000381469727	23.799999237060547	258000.0	19.156749725341797
36	2015-12-22	24.100000381469727	23.850000381469727	23.899999618530273	24.0	421000.0	19.317729949951172
37	2015-12-23	24.149999618530273	23.850000381469727	24.0	23.899999618530273	382000.0	19.237239837646484
38	2015-12-24	24.100000381469727	23.700000762939453	23.899999618530273	23.700000762939453	164000.0	19.07625961303711
39	2015-12-25	23.799999237060547	23.5	23.75	23.649999618530273	120000.0	19.036014556884766
40	2015-12-28	23.700000762939453	23.350000381469727	23.600000381469727	23.399999618530273	242000.0	18.834789276123047
41	2015-12-29	23.399999618530273	23.149999618530273	23.399999618530273	23.149999618530273	206000.0	18.633562088012695
42	2015-12-30	23.399999618530273	23.049999237060547	23.149999618530273	23.149999618530273	198000.0	18.633562088012695
43	2015-12-31	23.450000762939453	23.100000381469727	23.149999618530273	23.399999618530273	167000.0	18.834789276123047
44	2016-01-04	23.350000381469727	22.950000762939453	23.25	22.950000762939453	227000.0	18.47258186340332
45	2016-01-05	23.0	22.600000381469727	22.899999618530273	22.75	274000.0	18.311599731445312
46	2016-01-06	23.0	21.799999237060547	22.75	22.0	708000.0	17.70792007446289
47	2016-01-07	21.950000762939453	20.5	21.850000381469727	20.75	1207000.0	16.7017879486084
48	2016-01-08	21.350000381469727	20.399999618530273	20.399999618530273	20.950000762939453	482000.0	16.862770080566406
49	2016-01-11	20.0	19.149999618530273	20.0	19.799999237060547	880000.0	15.937128067016602
