	date	high	low	open	close	volume	Adj Close
0	2017-11-01	28.586700439453125	28.45929908752441	28.586700439453125	28.544300079345703	3032193.0	25.21962928771973
1	2017-11-02	28.714099884033203	28.544300079345703	28.544300079345703	28.544300079345703	2837098.0	25.21962928771973
2	2017-11-03	28.62919998168945	28.544300079345703	28.544300079345703	28.62919998168945	1003882.0	25.294639587402344
3	2017-11-06	28.67169952392578	28.45929908752441	28.586700439453125	28.62919998168945	3942284.0	25.294639587402344
4	2017-11-07	28.62919998168945	28.37430000305176	28.586700439453125	28.37430000305176	3939632.0	25.06942939758301
5	2017-11-08	28.544300079345703	28.37430000305176	28.45929908752441	28.45929908752441	3507329.0	25.14452934265137
6	2017-11-09	28.586700439453125	28.41679954528809	28.544300079345703	28.45929908752441	3941841.0	25.14452934265137
7	2017-11-10	28.62919998168945	28.331899642944336	28.45929908752441	28.50180053710937	4072997.0	25.18207931518555
8	2017-11-13	28.62919998168945	28.45929908752441	28.544300079345703	28.586700439453125	6026601.0	25.257089614868164
9	2017-11-14	28.67169952392578	28.50180053710937	28.586700439453125	28.586700439453125	2221843.0	25.257089614868164
10	2017-11-15	29.69109916687012	28.84160041809082	28.84160041809082	29.478700637817386	26853374.0	26.045196533203125
11	2017-11-16	29.60619926452637	29.096399307250977	29.56369972229004	29.138900756835934	9886474.0	25.74497413635254
12	2017-11-17	29.52120018005371	29.308799743652344	29.308799743652344	29.43630027770996	7398825.0	26.00773429870605
13	2017-11-20	29.56369972229004	29.05400085449219	29.308799743652344	29.05400085449219	6642893.0	25.669963836669922
14	2017-11-21	29.351299285888672	29.096399307250977	29.096399307250977	29.181400299072266	5365422.0	25.78252410888672
15	2017-11-22	29.478700637817386	29.138900756835934	29.181400299072266	29.478700637817386	7804151.0	26.045196533203125
16	2017-11-23	29.60619926452637	29.181400299072266	29.308799743652344	29.308799743652344	8946803.0	25.89508438110352
17	2017-11-24	29.52120018005371	29.181400299072266	29.223899841308594	29.351299285888672	7505286.0	25.932632446289066
