	date	high	low	open	close	volume	Adj Close
0	2015-11-02	12.858200073242188	12.69540023803711	12.776800155639648	12.776800155639648	6256985.0	11.09990119934082
1	2015-11-03	13.102399826049805	12.776800155639648	12.776800155639648	13.061699867248535	12027369.0	11.347410202026367
2	2015-11-04	13.22439956665039	13.061699867248535	13.142999649047852	13.22439956665039	16756971.0	11.48875617980957
3	2015-11-05	13.22439956665039	13.102399826049805	13.22439956665039	13.183699607849121	3583144.0	11.453397750854492
4	2015-11-06	13.183699607849121	12.817500114440918	13.183699607849121	12.980299949645996	12869089.0	11.276693344116211
5	2015-11-09	12.939599990844727	12.817500114440918	12.898900032043457	12.898900032043457	4115208.0	11.205976486206055
6	2015-11-10	12.817500114440918	12.69540023803711	12.817500114440918	12.736100196838379	10722397.0	11.064542770385742
7	2015-11-11	12.776800155639648	12.614100456237793	12.736100196838379	12.736100196838379	10691678.0	11.064542770385742
8	2015-11-12	12.736100196838379	12.614100456237793	12.65470027923584	12.736100196838379	7318657.0	11.064542770385742
9	2015-11-13	12.736100196838379	12.573399543762207	12.69540023803711	12.65470027923584	8143173.0	10.993827819824219
10	2015-11-16	12.614100456237793	12.532699584960938	12.573399543762207	12.573399543762207	8301687.0	10.923195838928223
11	2015-11-17	12.817500114440918	12.614100456237793	12.614100456237793	12.65470027923584	6980740.0	10.993827819824219
12	2015-11-18	12.736100196838379	12.532699584960938	12.69540023803711	12.614100456237793	10475411.0	10.95855712890625
13	2015-11-19	12.736100196838379	12.532699584960938	12.65470027923584	12.69540023803711	6994257.0	11.02918529510498
14	2015-11-20	12.69540023803711	12.573399543762207	12.614100456237793	12.614100456237793	4058684.0	10.95855712890625
15	2015-11-23	12.69540023803711	12.573399543762207	12.69540023803711	12.614100456237793	4238087.0	10.95855712890625
16	2015-11-24	12.736100196838379	12.532699584960938	12.573399543762207	12.614100456237793	5007308.0	10.95855712890625
17	2015-11-25	12.69540023803711	12.532699584960938	12.573399543762207	12.69540023803711	5192855.0	11.02918529510498
18	2015-11-26	12.858200073242188	12.65470027923584	12.69540023803711	12.736100196838379	6425328.0	11.064542770385742
19	2015-11-27	12.736100196838379	12.532699584960938	12.69540023803711	12.532699584960938	3968983.0	10.887838363647461
20	2015-11-30	12.410599708557129	12.28849983215332	12.32919979095459	12.410599708557129	34697265.0	10.781764030456543
21	2015-12-01	12.736100196838379	12.36989974975586	12.532699584960938	12.736100196838379	9115144.0	11.064542770385742
22	2015-12-02	12.776800155639648	12.614100456237793	12.614100456237793	12.65470027923584	3412342.0	10.993827819824219
23	2015-12-03	12.736100196838379	12.573399543762207	12.573399543762207	12.614100456237793	3573313.0	10.95855712890625
24	2015-12-04	12.65470027923584	12.491999626159668	12.614100456237793	12.614100456237793	10715025.0	10.95855712890625
25	2015-12-07	12.817500114440918	12.573399543762207	12.614100456237793	12.573399543762207	7713097.0	10.923195838928223
26	2015-12-08	12.614100456237793	12.32919979095459	12.573399543762207	12.410599708557129	11281496.0	10.781764030456543
27	2015-12-09	12.36989974975586	12.28849983215332	12.28849983215332	12.28849983215332	8254993.0	10.675688743591309
28	2015-12-10	12.410599708557129	12.207200050354004	12.28849983215332	12.410599708557129	14002031.0	10.781764030456543
29	2015-12-11	12.410599708557129	12.207200050354004	12.28849983215332	12.247900009155273	10658500.0	10.64041805267334
30	2015-12-14	12.32919979095459	12.125800132751465	12.125800132751465	12.28849983215332	5189168.0	10.675688743591309
31	2015-12-15	12.36989974975586	12.166500091552734	12.36989974975586	12.207200050354004	5761783.0	10.605059623718262
32	2015-12-16	12.32919979095459	12.207200050354004	12.207200050354004	12.247900009155273	3678989.0	10.64041805267334
33	2015-12-17	12.410599708557129	12.207200050354004	12.28849983215332	12.410599708557129	6564181.0	10.781764030456543
34	2015-12-18	12.451299667358398	12.247900009155273	12.36989974975586	12.247900009155273	9085653.0	10.64041805267334
35	2015-12-21	12.32919979095459	12.166500091552734	12.207200050354004	12.247900009155273	5889577.0	10.64041805267334
36	2015-12-22	12.36989974975586	12.247900009155273	12.32919979095459	12.36989974975586	5243235.0	10.746404647827148
37	2015-12-23	12.451299667358398	12.28849983215332	12.410599708557129	12.451299667358398	4424863.0	10.817122459411621
38	2015-12-24	12.532699584960938	12.451299667358398	12.532699584960938	12.491999626159668	2284315.0	10.852479934692383
39	2015-12-25	12.532699584960938	12.451299667358398	12.491999626159668	12.532699584960938	2312578.0	10.887838363647461
40	2015-12-28	12.614100456237793	12.491999626159668	12.532699584960938	12.573399543762207	4187707.0	10.923195838928223
41	2015-12-29	12.532699584960938	12.451299667358398	12.532699584960938	12.451299667358398	3499586.0	10.817122459411621
42	2015-12-30	12.532699584960938	12.36989974975586	12.532699584960938	12.410599708557129	4456811.0	10.781764030456543
43	2015-12-31	12.491999626159668	12.410599708557129	12.451299667358398	12.410599708557129	2082794.0	10.781764030456543
44	2016-01-04	12.491999626159668	12.166500091552734	12.410599708557129	12.166500091552734	14338718.0	10.569701194763184
45	2016-01-05	12.207200050354004	12.125800132751465	12.125800132751465	12.125800132751465	9394078.0	10.534342765808105
46	2016-01-06	12.247900009155273	12.085100173950195	12.125800132751465	12.085100173950195	7011460.0	10.498984336853027
47	2016-01-07	12.166500091552734	11.881600379943848	12.085100173950195	11.881600379943848	14499689.0	10.322193145751953
48	2016-01-08	12.003700256347656	11.840900421142578	11.922300338745117	11.881600379943848	13211920.0	10.322193145751953
49	2016-01-11	11.840900421142578	11.678199768066406	11.800299644470215	11.678199768066406	9870848.0	10.145487785339355
50	2016-01-12	11.800299644470215	11.678199768066406	11.718899726867676	11.759599685668945	6212748.0	10.216204643249512
51	2016-01-13	11.881600379943848	11.718899726867676	11.840900421142578	11.759599685668945	4768923.0	10.216204643249512
52	2016-01-14	11.840900421142578	11.637499809265137	11.678199768066406	11.718899726867676	9167982.0	10.180846214294434
53	2016-01-15	11.759599685668945	11.515399932861328	11.678199768066406	11.596799850463867	17162471.0	10.0747709274292
54	2016-01-18	11.596799850463867	11.39330005645752	11.434000015258789	11.434000015258789	12286644.0	9.93333911895752
55	2016-01-19	11.556099891662598	11.39330005645752	11.434000015258789	11.515399932861328	7818773.0	10.004054069519043
56	2016-01-20	11.556099891662598	11.39330005645752	11.434000015258789	11.556099891662598	10437319.0	10.039412498474121
57	2016-01-21	11.556099891662598	11.312000274658203	11.556099891662598	11.312000274658203	9704962.0	9.827350616455078
58	2016-01-22	11.474699974060059	11.352700233459473	11.352700233459473	11.434000015258789	8139487.0	9.93333911895752
59	2016-01-25	11.840900421142578	11.434000015258789	11.474699974060059	11.840900421142578	10685534.0	10.286835670471191
60	2016-01-26	11.759599685668945	11.596799850463867	11.637499809265137	11.637499809265137	6258213.0	10.110130310058594
61	2016-01-27	11.759599685668945	11.556099891662598	11.718899726867676	11.759599685668945	8946800.0	10.216204643249512
62	2016-01-28	11.840900421142578	11.637499809265137	11.718899726867676	11.637499809265137	10802269.0	10.110130310058594
63	2016-01-29	12.166500091552734	11.637499809265137	11.678199768066406	12.044400215148926	21393186.0	10.46362590789795
64	2016-02-01	12.207200050354004	12.003700256347656	12.166500091552734	12.207200050354004	5629074.0	10.605059623718262
65	2016-02-02	12.207200050354004	12.085100173950195	12.085100173950195	12.166500091552734	7024977.0	10.569701194763184
66	2016-02-03	12.044400215148926	11.800299644470215	12.003700256347656	11.922300338745117	12874004.0	10.357550621032715
67	2016-02-15	12.085100173950195	11.881600379943848	12.003700256347656	12.085100173950195	10050251.0	10.498984336853027
68	2016-02-16	12.36989974975586	12.085100173950195	12.125800132751465	12.36989974975586	10749431.0	10.746404647827148
69	2016-02-17	12.36989974975586	12.125800132751465	12.36989974975586	12.166500091552734	6907013.0	10.569701194763184
70	2016-02-18	12.36989974975586	12.247900009155273	12.247900009155273	12.32919979095459	5892035.0	10.711047172546387
71	2016-02-19	12.491999626159668	12.247900009155273	12.28849983215332	12.491999626159668	8196011.0	10.852479934692383
72	2016-02-22	12.573399543762207	12.410599708557129	12.491999626159668	12.491999626159668	8627315.0	10.852479934692383
73	2016-02-23	12.532699584960938	12.410599708557129	12.491999626159668	12.491999626159668	4922522.0	10.852479934692383
74	2016-02-24	12.532699584960938	12.32919979095459	12.491999626159668	12.410599708557129	5512340.0	10.781764030456543
75	2016-02-25	12.532699584960938	12.410599708557129	12.451299667358398	12.532699584960938	6322110.0	10.887838363647461
76	2016-02-26	12.614100456237793	12.451299667358398	12.532699584960938	12.614100456237793	10141181.0	10.95855712890625
77	2016-03-01	12.614100456237793	12.451299667358398	12.532699584960938	12.573399543762207	7899873.0	10.923195838928223
