	date	high	low	open	close	volume	Adj Close
0	2015-11-02	25.799999237060547	25.549999237060547	25.799999237060547	25.700000762939453	49000.0	21.51638412475586
1	2015-11-03	26.0	25.549999237060547	25.549999237060547	25.899999618530273	84000.0	21.68382453918457
2	2015-11-04	26.100000381469727	25.799999237060547	25.899999618530273	26.0	56000.0	21.767545700073242
3	2015-11-05	26.049999237060547	25.950000762939453	25.950000762939453	26.0	13000.0	21.767545700073242
4	2015-11-06	26.100000381469727	25.799999237060547	26.0	26.0	25000.0	21.767545700073242
5	2015-11-09	26.100000381469727	25.600000381469727	26.100000381469727	25.649999618530273	9000.0	21.474523544311523
6	2015-11-10	25.700000762939453	25.399999618530273	25.549999237060547	25.700000762939453	35000.0	21.51638412475586
7	2015-11-11	25.5	25.450000762939453	25.450000762939453	25.5	7000.0	21.348939895629883
8	2015-11-12	25.5	25.399999618530273	25.399999618530273	25.5	30000.0	21.348939895629883
9	2015-11-13	25.600000381469727	25.450000762939453	25.5	25.450000762939453	35000.0	21.30708122253418
10	2015-11-16	25.549999237060547	25.450000762939453	25.450000762939453	25.549999237060547	37000.0	21.39080047607422
11	2015-11-17	25.600000381469727	25.549999237060547	25.549999237060547	25.549999237060547	31000.0	21.39080047607422
12	2015-11-18	25.899999618530273	25.450000762939453	25.549999237060547	25.899999618530273	53000.0	21.68382453918457
13	2015-11-19	25.899999618530273	25.450000762939453	25.899999618530273	25.75	27000.0	21.558244705200195
14	2015-11-20	26.0	25.850000381469727	25.850000381469727	26.0	28000.0	21.767545700073242
15	2015-11-23	26.049999237060547	25.950000762939453	25.950000762939453	26.049999237060547	29000.0	21.809406280517578
16	2015-11-24	26.049999237060547	25.799999237060547	26.0	26.0	10000.0	21.767545700073242
17	2015-11-25	26.399999618530273	25.899999618530273	26.350000381469727	26.0	49000.0	21.767545700073242
18	2015-11-26	26.200000762939453	25.899999618530273	25.899999618530273	26.100000381469727	20000.0	21.851268768310547
19	2015-11-27	26.200000762939453	26.0	26.0	26.200000762939453	10000.0	21.93499183654785
20	2015-11-30	26.200000762939453	25.600000381469727	26.200000762939453	26.0	88000.0	21.767545700073242
21	2015-12-01	26.899999618530273	26.0	26.0	26.100000381469727	23000.0	21.851268768310547
22	2015-12-02	26.799999237060547	26.100000381469727	26.200000762939453	26.350000381469727	58000.0	22.060571670532227
23	2015-12-03	26.399999618530273	26.100000381469727	26.200000762939453	26.399999618530273	37000.0	22.102432250976562
24	2015-12-04	26.799999237060547	26.0	26.0	26.549999237060547	29000.0	22.22801399230957
25	2015-12-07	26.5	26.299999237060547	26.299999237060547	26.5	19000.0	22.1861515045166
26	2015-12-08	26.350000381469727	26.049999237060547	26.049999237060547	26.350000381469727	11000.0	22.060571670532227
27	2015-12-09	26.5	25.899999618530273	26.5	26.149999618530273	65000.0	21.893131256103516
28	2015-12-10	26.149999618530273	25.700000762939453	26.149999618530273	25.700000762939453	25000.0	21.51638412475586
29	2015-12-11	25.850000381469727	25.399999618530273	25.799999237060547	25.700000762939453	67000.0	21.51638412475586
30	2015-12-14	25.899999618530273	25.450000762939453	25.700000762939453	25.899999618530273	18000.0	21.68382453918457
31	2015-12-15	25.899999618530273	25.600000381469727	25.600000381469727	25.799999237060547	23000.0	21.60010528564453
32	2015-12-16	26.0	25.700000762939453	25.850000381469727	25.700000762939453	26000.0	21.51638412475586
33	2015-12-17	26.0	25.799999237060547	26.0	25.799999237060547	25000.0	21.60010528564453
34	2015-12-18	26.0	25.799999237060547	25.799999237060547	26.0	71000.0	21.767545700073242
35	2015-12-21	26.350000381469727	25.899999618530273	25.899999618530273	26.049999237060547	23000.0	21.809406280517578
36	2015-12-22	26.25	25.850000381469727	25.950000762939453	25.850000381469727	8000.0	21.641965866088867
37	2015-12-23	26.100000381469727	25.799999237060547	25.850000381469727	25.899999618530273	43000.0	21.68382453918457
38	2015-12-24	26.0	25.850000381469727	26.0	25.950000762939453	14000.0	21.72568702697754
39	2015-12-25	26.049999237060547	25.950000762939453	25.950000762939453	26.0	23000.0	21.767545700073242
40	2015-12-28	26.0	25.899999618530273	26.0	25.950000762939453	9000.0	21.72568702697754
41	2015-12-29	26.0	25.899999618530273	26.0	25.899999618530273	41000.0	21.68382453918457
42	2015-12-30	26.0	25.850000381469727	25.899999618530273	25.899999618530273	22000.0	21.68382453918457
43	2015-12-31	26.200000762939453	25.899999618530273	25.899999618530273	26.149999618530273	14000.0	21.893131256103516
44	2016-01-04	26.0	25.799999237060547	26.0	26.0	54000.0	21.767545700073242
45	2016-01-05	26.399999618530273	25.549999237060547	26.399999618530273	25.75	20000.0	21.558244705200195
46	2016-01-06	26.0	25.799999237060547	25.799999237060547	25.850000381469727	8000.0	21.641965866088867
47	2016-01-07	26.049999237060547	25.5	26.049999237060547	25.5	54000.0	21.348939895629883
48	2016-01-08	25.850000381469727	25.5	25.5	25.850000381469727	16000.0	21.641965866088867
49	2016-01-11	25.649999618530273	25.25	25.25	25.399999618530273	29000.0	21.26521873474121
50	2016-01-12	25.5	25.100000381469727	25.5	25.100000381469727	67000.0	21.014057159423828
51	2016-01-13	25.399999618530273	25.149999618530273	25.149999618530273	25.399999618530273	10000.0	21.26521873474121
52	2016-01-14	25.399999618530273	24.75	25.200000762939453	24.75	37000.0	20.721031188964844
53	2016-01-15	25.200000762939453	24.799999237060547	24.799999237060547	25.200000762939453	22000.0	21.097776412963867
54	2016-01-18	25.100000381469727	24.700000762939453	24.700000762939453	25.0	19000.0	20.930334091186523
55	2016-01-19	25.200000762939453	24.899999618530273	24.950000762939453	25.200000762939453	4000.0	21.097776412963867
56	2016-01-20	25.149999618530273	24.75	25.149999618530273	24.75	22000.0	20.721031188964844
57	2016-01-21	25.0	24.899999618530273	24.899999618530273	24.950000762939453	11000.0	20.888473510742188
58	2016-01-22	25.0	24.700000762939453	25.0	24.700000762939453	16000.0	20.679170608520508
59	2016-01-25	25.549999237060547	24.700000762939453	24.700000762939453	25.549999237060547	19000.0	21.39080047607422
60	2016-01-26	25.350000381469727	25.0	25.0	25.350000381469727	2000.0	21.223358154296875
61	2016-01-27	25.350000381469727	24.850000381469727	25.350000381469727	25.299999237060547	89000.0	21.181495666503906
